client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion
"Galiano, Gálvez and Múgica",Van,Zona Franca,2022-03-19 08:40:24,46.89,0.99,D73,False,08011,Cafe/Restaurant,Ground Floor,Regular,6,0.007769329370751884,0.0022306706292481247
"Galiano, Gálvez and Múgica",Truck,Zona Franca,2022-04-26 11:36:09,73.72,0.54,D73,False,08011,Cafe/Restaurant,Ground Floor,Regular,11,0.2568700719910609,0.2031299280089391
"Galiano, Gálvez and Múgica",Truck,Zona Franca,2022-03-24 12:19:17,52.29,0.99,D73,False,08011,Cafe/Restaurant,Ground Floor,Regular,4,0.00815526383398127,0.0018447361660187383
"Galiano, Gálvez and Múgica",Van,Zona Franca,2022-02-16 14:29:20,71.53,0.98,D73,False,08011,Cafe/Restaurant,Ground Floor,Regular,8,0.019055867129160003,0.000944132870840015
"Galiano, Gálvez and Múgica",Combi,Baró de Viver,2022-03-02 13:25:57,115.78,0.94,D73,False,08011,Cafe/Restaurant,Ground Floor,Regular,11,0.016640030525725494,0.04335996947427456
Martí-Cuadrado,Van,Zona Franca,2022-03-28 10:57:42,14.34,0.64,D73,False,08750,Cafe/Restaurant,Other,Regular,3,0.09800138099180164,0.2619986190081983
Martí-Cuadrado,Van,Zona Franca,2022-04-22 19:55:55,21.75,0.52,D73,False,08750,Cafe/Restaurant,Other,Regular,2,0.11891278409881106,0.3610872159011889
Martí-Cuadrado,Van,Zona Franca,2022-03-04 10:05:09,23.19,0.62,D73,False,08750,Cafe/Restaurant,Other,Regular,3,0.05879114369314628,0.3212088563068537
"Alcalde, Martin and Cerezo",Combi,Baró de Viver,2022-03-15 09:19:47,24.43,0.9,D73,True,08013,Cafe/Restaurant,Street level,Regular,2,0.02332512825146404,0.07667487174853593
"Alcalde, Martin and Cerezo",Van,Zona Franca,2022-01-18 19:23:58,21.48,0.44,D73,False,08013,Cafe/Restaurant,Street level,Regular,2,0.07739301608197825,0.4826069839180218
"Alcalde, Martin and Cerezo",Van,Baró de Viver,2022-02-11 08:10:38,65.45,0.64,D73,False,08013,Cafe/Restaurant,Street level,Regular,10,0.11553268519300346,0.24446731480699652
Melero-Armengol,Van,Baró de Viver,2022-01-13 11:09:25,78.75,0.63,D73,False,08032,Cafe/Restaurant,Street level,Regular,16,0.2330520455279917,0.1369479544720083
Melero-Armengol,Truck,Baró de Viver,2022-02-21 08:33:44,23.49,0.96,D73,False,08032,Cafe/Restaurant,Street level,Regular,3,0.036366555845844584,0.003633444154155452
"Lerma, Pagès and Guerra",Van,Zona Franca,2022-05-12 12:58:50,63.29,0.65,D73,False,08023,Cafe/Restaurant,Street level,Regular,6,0.06676552590335087,0.2832344740966491
"Lerma, Pagès and Guerra",Van,Baró de Viver,2022-01-18 20:03:46,49.68,0.53,D73,False,08023,Cafe/Restaurant,Street level,Regular,5,0.003643976824868523,0.4663560231751315
"Velasco, Jara and Pedro",Van,Baró de Viver,2022-04-23 09:54:42,17.25,0.75,D73,False,08023,Cafe/Restaurant,Street level,Regular,2,0.13788040521097294,0.11211959478902706
"Prada, Oliveras and Plana",Combi,Baró de Viver,2022-02-23 08:46:45,56.25,0.56,D73,False,08030,Coffee Retailers,Ground Floor,Regular,7,0.043077406286337445,0.3969225937136625
"Prada, Oliveras and Plana",Truck,Baró de Viver,2022-02-24 09:51:43,11.18,0.64,D73,False,08030,Coffee Retailers,Ground Floor,Regular,2,0.06074567432707217,0.2992543256729278
"Prada, Oliveras and Plana",Van,Baró de Viver,2022-03-13 09:09:05,24.29,0.82,D73,False,08030,Coffee Retailers,Ground Floor,Regular,2,0.1317388512796267,0.04826114872037335
"Prada, Oliveras and Plana",Combi,Zona Franca,2022-01-22 11:36:48,24.84,0.63,D73,True,08030,Coffee Retailers,Ground Floor,Regular,3,0.03125331292457586,0.33874668707542416
"Prada, Oliveras and Plana",Van,Baró de Viver,2022-04-30 14:52:09,8.42,0.58,D73,False,08030,Coffee Retailers,Ground Floor,Regular,1,0.06102477005514365,0.35897522994485637
Roselló-Puerta,Van,Zona Franca,2022-03-18 11:01:30,107.48,0.49,D73,False,08027,Cafe/Restaurant,Street level,Regular,14,0.25911234206322054,0.2508876579367795
Roselló-Puerta,Van,Zona Franca,2022-01-10 17:33:09,14.0,0.93,D73,False,08027,Cafe/Restaurant,Street level,Regular,3,0.025092455463882096,0.04490754453611785
Roselló-Puerta,Van,Zona Franca,2022-04-05 13:08:35,86.54,0.55,D73,False,08027,Cafe/Restaurant,Street level,Regular,7,0.31922784773970475,0.1307721522602952
Roselló-Puerta,Van,Baró de Viver,2022-05-07 19:12:09,7.74,0.58,D73,False,08027,Cafe/Restaurant,Street level,Regular,1,0.24357655179753449,0.17642344820246555
Roselló-Puerta,Combi,Zona Franca,2022-03-23 08:46:28,117.18,0.88,D73,False,08027,Cafe/Restaurant,Street level,Regular,12,0.014273732191114118,0.10572626780888587
Roselló-Puerta,Van,Zona Franca,2022-01-22 11:59:06,98.59,0.49,D73,False,08027,Cafe/Restaurant,Street level,Regular,9,0.00948133543620574,0.5005186645637942
Roselló-Puerta,Truck,Baró de Viver,2022-05-21 18:38:34,30.44,0.73,D73,False,08027,Cafe/Restaurant,Street level,Regular,6,0.1932670380082453,0.07673296199175472
Roselló-Puerta,Van,Baró de Viver,2022-01-10 09:19:44,118.32,1.0,D73,False,08027,Cafe/Restaurant,Street level,Regular,19,0.0,0.0
Roselló-Puerta,Van,Baró de Viver,2022-04-05 17:06:09,45.4,0.86,D73,False,08027,Cafe/Restaurant,Street level,Regular,4,0.004525067290696095,0.1354749327093039
"Merino, Ruiz and Vaquero",Truck,Baró de Viver,2022-04-15 16:05:19,81.01,0.44,D73,True,08003,Cafe/Restaurant,Street level,Regular,10,0.403753784104587,0.15624621589541304
"Merino, Ruiz and Vaquero",Truck,Baró de Viver,2022-01-24 14:51:15,108.8,0.85,D73,False,08003,Cafe/Restaurant,Street level,Regular,11,0.04541992867003645,0.10458007132996358
Camps-Izaguirre,Truck,Baró de Viver,2022-03-22 08:11:51,55.96,0.71,D73,False,08008,Cafe/Restaurant,Street level,Regular,5,0.2351750466566085,0.05482495334339155
Reyes Inc,Van,Baró de Viver,2022-04-23 20:40:13,6.04,0.41,D73,False,08012,Cafe/Restaurant,Street level,Regular,1,0.03821993412954586,0.5517800658704543
Reyes Inc,Combi,Zona Franca,2022-02-23 15:29:37,97.76,0.49,D73,False,08012,Cafe/Restaurant,Street level,Regular,10,0.4366253041798856,0.07337469582011441
Bejarano Inc,Truck,Zona Franca,2022-01-31 11:04:07,119.52,0.81,D73,False,08037,Cafe/Restaurant,Street level,Regular,10,0.16497539198327463,0.02502460801672532
Bejarano Inc,Van,Zona Franca,2022-03-15 18:11:36,84.23,0.97,D73,False,08037,Cafe/Restaurant,Street level,Regular,7,0.02778752482467198,0.0022124751753280457
Bejarano Inc,Van,Zona Franca,2022-03-02 08:36:04,81.27,0.83,D73,False,08037,Cafe/Restaurant,Street level,Regular,12,0.11270388882006582,0.05729611117993422
"Escrivá, Bravo and Jara",Van,Zona Franca,2022-01-11 20:33:56,89.83,0.48,D73,False,08007,Cafe/Restaurant,Other,Key Account,9,0.4727098148638891,0.04729018513611094
"Escrivá, Bravo and Jara",Combi,Zona Franca,2022-02-22 12:25:28,56.58,0.79,D73,True,08007,Cafe/Restaurant,Other,Key Account,10,0.13751790761563681,0.07248209238436315
"Escrivá, Bravo and Jara",Van,Baró de Viver,2022-02-06 11:21:02,7.32,0.89,D73,False,08007,Cafe/Restaurant,Other,Key Account,1,0.0035410863724394132,0.10645891362756058
"Escrivá, Bravo and Jara",Van,Baró de Viver,2022-03-14 11:34:55,110.5,0.44,D73,True,08007,Cafe/Restaurant,Other,Key Account,9,0.350605155262802,0.20939484473719805
"Escrivá, Bravo and Jara",Truck,Baró de Viver,2022-05-15 08:16:33,102.17,0.69,D73,False,08007,Cafe/Restaurant,Other,Key Account,17,0.20381720471794393,0.10618279528205612
"Muñoz, Sedano and Anaya",Combi,Zona Franca,2022-02-04 19:00:03,70.1,0.82,D73,True,08035,Cafe/Restaurant,Street level,Regular,7,0.12950975925481661,0.050490240745183435
"Muñoz, Sedano and Anaya",Truck,Zona Franca,2022-02-21 20:59:15,105.94,0.67,D73,False,08035,Cafe/Restaurant,Street level,Regular,9,0.15927813078267195,0.17072186921732802
"Muñoz, Sedano and Anaya",Van,Baró de Viver,2022-02-26 14:09:15,73.93,0.99,D73,False,08035,Cafe/Restaurant,Street level,Regular,9,0.00048039115380648685,0.009519608846193522
Pina Group,Van,Baró de Viver,2022-03-27 08:54:46,93.83,0.5,D73,False,08024,Cafe/Restaurant,Street level,Regular,13,0.258109699863238,0.241890300136762
Pina Group,Van,Baró de Viver,2022-01-04 15:30:27,96.33,0.51,D73,False,08024,Cafe/Restaurant,Street level,Regular,18,0.22426374552971026,0.2657362544702897
Cantero-García,Van,Zona Franca,2022-03-06 11:17:37,49.08,0.64,D73,False,08042,Cafe/Restaurant,Street level,Regular,5,0.06155726351715721,0.2984427364828428
Cantero-García,Combi,Baró de Viver,2022-05-09 08:24:40,55.92,0.95,D73,False,08042,Cafe/Restaurant,Street level,Regular,6,0.037394454554608436,0.012605545445391608
Cantero-García,Combi,Zona Franca,2022-02-01 20:07:16,84.55,0.6,D73,False,08042,Cafe/Restaurant,Street level,Regular,7,0.05702349974867822,0.3429765002513218
Cantero-García,Combi,Zona Franca,2022-02-22 18:27:12,110.14,0.95,D73,False,08042,Cafe/Restaurant,Street level,Regular,10,0.018912323702888423,0.03108767629711162
Cantero-García,Van,Zona Franca,2022-04-07 10:33:27,38.85,0.97,D73,True,08042,Cafe/Restaurant,Street level,Regular,4,0.004663529934107995,0.02533647006589203
Oliva-Abellán,Van,Baró de Viver,2022-03-17 16:27:56,71.93,0.83,D73,False,08010,Cafe/Restaurant,Street level,Regular,9,0.16254911029071104,0.007450889709289005
Oliva-Abellán,Van,Zona Franca,2022-01-07 18:12:31,65.16,0.76,D73,False,08010,Cafe/Restaurant,Street level,Regular,8,0.08907429672873772,0.15092570327126226
Oliva-Abellán,Van,Baró de Viver,2022-02-03 13:33:02,96.82,0.43,D73,False,08010,Cafe/Restaurant,Street level,Regular,10,0.37647374579662446,0.1935262542033756
Hurtado-Pinedo,Combi,Baró de Viver,2022-02-17 08:42:46,82.99,0.89,D73,False,08011,Cafe/Restaurant,Street level,Regular,12,0.04078460953247372,0.06921539046752627
López and Sons,Van,Zona Franca,2022-04-24 12:54:57,25.15,0.91,D73,False,08041,Hotels,Street level,Regular,5,0.028770132779527433,0.061229867220472536
López and Sons,Van,Baró de Viver,2022-03-30 15:00:22,97.19,0.75,D73,False,08041,Hotels,Street level,Regular,11,0.16401410442385372,0.08598589557614628
López and Sons,Truck,Baró de Viver,2022-02-10 15:54:45,104.57,0.67,D73,False,08041,Hotels,Street level,Regular,10,0.13006429205931652,0.19993570794068344
"Agustín, Manso and Palomar",Van,Baró de Viver,2022-05-06 10:50:38,63.54,0.84,D73,True,08022,Cafe/Restaurant,Ground Floor,Key Account,9,0.13137798160513045,0.02862201839486958
"Vila, Castelló and Villena",Van,Baró de Viver,2022-01-27 20:06:32,37.52,0.66,D73,False,08227,Cafe/Restaurant,Street level,Regular,3,0.24361508557230027,0.0963849144276997
"Vila, Castelló and Villena",Van,Zona Franca,2022-01-28 16:39:50,99.76,0.48,D73,False,08227,Cafe/Restaurant,Street level,Regular,9,0.4637063956837676,0.056293604316232426
"Vila, Castelló and Villena",Van,Baró de Viver,2022-01-20 16:23:18,47.49,0.65,D73,False,08227,Cafe/Restaurant,Street level,Regular,6,0.2353951772653954,0.11460482273460457
Rico PLC,Combi,Zona Franca,2022-02-04 16:38:07,55.38,0.94,D73,False,08017,Hotels,Ground Floor,Regular,8,0.05553477690600187,0.004465223093998182
Rico PLC,Van,Baró de Viver,2022-04-20 16:20:05,93.07,0.74,D73,True,08017,Hotels,Ground Floor,Regular,7,0.18401787002245157,0.07598212997754844
Rico PLC,Combi,Zona Franca,2022-01-27 12:37:12,90.81,0.49,D73,False,08017,Hotels,Ground Floor,Regular,11,0.429971705419477,0.08002829458052302
Rico PLC,Van,Baró de Viver,2022-02-02 16:39:03,56.04,0.92,D73,False,08017,Hotels,Ground Floor,Regular,4,0.018589995093529852,0.06141000490647011
Carbó-Seco,Van,Zona Franca,2022-04-27 10:44:15,48.21,0.57,D73,True,08028,Hotels,Street level,Key Account,7,0.31523223513942156,0.11476776486057849
Carbó-Seco,Combi,Zona Franca,2022-04-02 19:54:50,60.4,0.9,D73,False,08028,Hotels,Street level,Key Account,8,0.05512040228739249,0.04487959771260749
Carbó-Seco,Van,Baró de Viver,2022-01-24 16:05:17,31.5,0.71,D73,False,08028,Hotels,Street level,Key Account,6,0.09472905963212877,0.19527094036787127
Carbó-Seco,Van,Baró de Viver,2022-02-12 09:48:30,94.66,0.61,D73,False,08028,Hotels,Street level,Key Account,12,0.010729119893769604,0.3792708801062304
"Mateo, Hoyos and Múñiz",Combi,Baró de Viver,2022-01-01 15:58:17,96.61,0.4,D73,False,08009,Cafe/Restaurant,Street level,Regular,13,0.16762249912059046,0.4323775008794095
"Mateo, Hoyos and Múñiz",Combi,Baró de Viver,2022-01-26 10:54:21,48.18,0.62,D73,False,08009,Cafe/Restaurant,Street level,Regular,5,0.22009101541870438,0.15990898458129563
"Mateo, Hoyos and Múñiz",Combi,Baró de Viver,2022-04-11 13:50:38,66.94,0.95,D73,False,08009,Cafe/Restaurant,Street level,Regular,9,0.027693818175667708,0.022306181824332336
Roselló PLC,Van,Baró de Viver,2022-03-24 19:04:38,55.89,0.63,D73,False,08001,Cafe/Restaurant,Street level,Regular,8,0.02405496828316374,0.34594503171683627
Roselló PLC,Van,Zona Franca,2022-05-04 17:52:41,103.77,0.44,D73,False,08001,Cafe/Restaurant,Street level,Regular,12,0.41656358719497394,0.14343641280502611
Roselló PLC,Truck,Baró de Viver,2022-02-13 12:35:16,82.27,0.46,D73,False,08001,Cafe/Restaurant,Street level,Regular,14,0.22142024194172097,0.3185797580582791
Llanos Inc,Truck,Zona Franca,2022-01-04 17:25:29,47.15,0.94,D73,False,08020,Coffee Retailers,Street level,Regular,4,0.043565597612577577,0.016434402387422477
"Cepeda, Nicolau and Román",Truck,Zona Franca,2022-03-11 18:28:17,63.42,0.7,D73,False,08014,Cafe/Restaurant,Street level,Regular,7,0.27303827764427563,0.026961722355724416
